eid	track_name	entity_code	track_id	artist_id	artist_name	artist_genre	artist_birth_date	artist_birth_place
6435	Headcage	m.0qh3g31	203736	12370	Matthew Dear	Male	1979-04-04	Kingsville
6439	Iz Rite	m.0v_l2_3	204000	29034	Beady Eye			
6441	Sing for the Submarine	m.0fcb8v7	204027	259	R.E.M.			
6446	This Is Love (Feels Alright)	m.0tyxc9p	204377	9496	Camera Obscura			
6449	The Privateers	m.0f0xkzy	204483	6375	Andrew Bird	Male	1956-12-01	London
6450	Flushed From the Bathroom of Your Heart	m.0d_w8rn	204487	1793	Johnny Cash	Male	1932-02-26	Kingsland
6452	Am I Only	m.0f46gty	204519	4609	Black Rebel Motorcycle Club			
6455	Sometimes The Light	m.0rqjkwd	204606	4609	Black Rebel Motorcycle Club			
6456	Hate The Taste	m.0rqjkrh	204610	4609	Black Rebel Motorcycle Club			
6460	Standing on the Edge of the Noise	m.0nnthk0	204803	29034	Beady Eye			
6482	On A Bayonet	m.0dtc67j	205596	5215	Beirut			
6486	Running Out Of Days	m.0ngxkz	206000	6773	3 Doors Down			
6499	Profanity Prayers	m.0drfr49	206552	2596	Beck	Male	1970-07-08	Los Angeles
6502	I'm Just a Patsy	m.0f23xr3	206681	2585	Manic Street Preachers			
6511	Country Yard	m.0xfltc	207106	4127	The Vines			
6521	People Take Pictures of Each Other	m.0ltkgv	207695	2932	The Kinks			
6524	MX Missiles	m.010p1r5	207836	6375	Andrew Bird	Male	1956-12-01	London
6539	Half-State	m.0frbssp	208812	4609	Black Rebel Motorcycle Club			
6540	Love Like a Bomb	m.01283zp	208892	79	Oasis			
6552	Mesa de Saloon	m.013749v	209165	20292	Matanza			
6566	Away With Murder	m.0dybv2l	209524	9496	Camera Obscura			
6572	Past the Beginning of the End	m.0g6r5gw	209892	4455	Trentemøller	Male	1972-10-16	Vordingborg
6593	The Vaguest Of Feeling	m.0nmn_69	210855	1666	Franz Ferdinand			
6602	Acrylic Afternoons	m.0m8g1c	211983	2610	Pulp			
6610	Cyanide Sisters	m.0__g67j	212764	30154	Com Truise	Male	2000-01-01	Madison County
6627	A Touch of Blessing	m.0wjwz0	214443	15425	Evergrey			
6644	Night of The Iguana	m.0qgrdz	215857	4596	The Cinematic Orchestra			
6646	Letter From Yokosuka	m.0100rly	216074	22923	Nujabes	Male	1974-02-07	Adachi-ku
6655	"Down	 Down	 Down to Mephisto's Cafe"	m.0fzj7x0	218067	29069	Streetlight Manifesto			
6662	The Nebbish Route	m.012xc4g	219268	10324	Shpongle			
6671	The Missed Symphony	m.0lss0w	220233	3044	Infected Mushroom			
6681	Trapped by love	m.0nbjy_	223387	3078	Manu Chao	Male	1961-06-21	Paris
6685	Hard Life To Love	m.0n8qqp	223844	85	Black Sabbath			
6686	Falling Off the Edge of the World	m.0rc2jb	223870	85	Black Sabbath			
6698	The Goal Is Your Soul	m.0fztg6v	224268	422	Overkill			
6711	Les and Ray	m.023g2jb	224641	4618	Le Tigre			
6719	Bjarkan	m.0dnrsh3	225278	32703	Wardruna			
6720	Messiahbolical	m.0dy1tyf	225341	20775	Whitechapel			
6721	The Three-Dimensional Shadow	m.0dsv7k1	225351	7600	Scar Symmetry			
6722	Dying Chant	m.0xwh_s	225366	7395	Insomnium			
6725	The Moment Of Reckoning	m.0wh397	225393	7395	Insomnium			
6727	Talons Out (Teeth Sharpened)	m.0gbc_mh	225399	32732	DevilDriver			
6729	The March Of The Varangian Guard	m.0gdz3wy	225493	1502	Turisas			
6731	Sirens of the Seven Seas	m.0f2dvxj	225602	3912	Sirenia			
6732	Friends Of The Suncross	m.0dpy8y5	225759	8	Amon Amarth			
6738	When Summoned	m.0dypdj3	226112	32732	DevilDriver			
6742	Born Again Anarchist	m.0vwrrm	226151	20895	Soulfly			
6747	Tapporauta	m.0dmbhtv	226289	69	Korpiklaani			
6750	Relinquishment of Spirit and Flesh	m.0m441z	226306	278	Dimmu Borgir			
6751	The Endless Feed	m.0zzr1c	226316	7403	Dark Tranquillity			
6752	Väkirauta	m.01c3pmn	226328	69	Korpiklaani			
6758	Det Nye Riket	m.0q93kj	226508	278	Dimmu Borgir			
6761	Rock the Beat II	m.0rj108m	226597	3096	LMFAO			
6764	Moonskin	m.0my4dz	226726	6844	Samael			
6766	Seers Of The Eschaton	m.0wv9sf3	226758	7600	Scar Symmetry			
6776	The Nephilim Rising	m.0z69bs	227074	383	Behemoth			
6783	United in Unhallowed Grace	m.0ldyh7	227254	278	Dimmu Borgir			
6785	A Pagan Storm	m.0dxg7np	227474	32691	Wolfchant			
6786	Trinity Fields	m.018hzwg	227520	15653	Deathstars			
6787	Horn Of Betrayal	m.0f009d6	227521	32732	DevilDriver			
6792	Extinction Mantra	m.0nnv37y	227726	7600	Scar Symmetry			
6794	The Bosphorus Freezes Over	m.0gdz3x0	227790	1502	Turisas			
6796	Venetoi! - Prasinoi!	m.0gdwrt0	227795	1502	Turisas			
6801	Ascension Chamber	m.0f198ly	227877	7600	Scar Symmetry			
6802	The Somatic Defilement	m.0dv18w_	227941	20775	Whitechapel			
6807	Pitch Black Progress	m.018sgqw	228017	7600	Scar Symmetry			
6809	Prayer of Mockery	m.0ftg4jx	228069	20775	Whitechapel			
6815	Petoeläimen Kuola	m.0wtmff3	228271	69	Korpiklaani			
6819	Katuman Kaiku	m.0xs86l	228384	1502	Turisas			
6820	The Will to Potency	m.0nn1qzn	228430	9837	Krisiun			
6831	Bye/Die	m.017h9y7	228596	801	Pain			
6832	Cry With a Smile	m.0dtfrsg	228698	8597	After Forever			
6833	Held in Hollows	m.0dmy50b	228742	8651	Be'lakor			
6839	Wings of Fang	m.0fd41l_	228838	17527	Red Fang			
6847	The Blazing Monoliths of Defiance	m.0ldyhp	229159	278	Dimmu Borgir			
6848	Pain Is a Master	m.0jy47k7	229170	2694	Gojira			
6856	Thy Wings Thy Horns Thy Sin	m.010m_zk	229386	8358	Rotting Christ			
6857	Curse The Sky	m.0mdvw2	229417	203	Iced Earth			
6864	Among Ancestors	m.0xs85q	229703	1502	Turisas			
6866	Indigo (Prologue)	m.0dr92m1	229756	8040	Epica			
6875	To All That Are Dead	m.0dy1ty7	229935	20775	Whitechapel			
6882	The Act Of Rebellion	m.0y5cr5	230053	383	Behemoth			
6895	Taste The Extreme Divinity	m.0nn1xwq	230590	7644	Hypocrisy			
6896	Roots in Stereo	m.01883cw	230600	14305	P.O.D.			
6900	Suden joiku	m.0f4q6ww	230837	69	Korpiklaani			
6902	America's Boy	m.013z0nm	230853	23478	Broadcast			
6906	The Shadow of the Sword	m.0nnp7l2	231032	6844	Samael			
6927	Blood on the swans	m.013d2yv	231528	20449	Kataklysm			
6932	Outlive the Hand	m.0dmy50s	231878	8651	Be'lakor			
6933	Give Wings To My Triumph	m.01cpqpg	231929	6205	Hatebreed			
6935	Wrong About Bobby	m.0pylx7	231975	2552	Eels			
6942	Bird on fire	m.0f57061	232155	17527	Red Fang			
6946	We Still Fight	m.01065h2	232286	6205	Hatebreed			
6949	Devirgination Studies	m.0dwzypv	232334	20775	Whitechapel			
6950	Bloodsoaked Memories	m.01065hj	232458	6205	Hatebreed			
6963	Mock The Cross	m.0dq8ygv	233392	5137	Bloodbath			
6964	Cliffs of Gallipoli	m.0frllr6	233438	3909	Sabaton			
6971	Our Spring Is Sweet Not Fleeting	m.0103mjz	233809	4719	of Montreal			
6974	Secret Of The Runes	m.0zd1mn	233976	6668	Therion			
6979	Poem to a Horse	m.0l_3f9	234745	8671	Shakira	Female	1977-02-02	Barranquilla
6980	Hybrid Cult	m.0103vq5	234770	7600	Scar Symmetry			
6983	All the tears	m.0dpmb9r	234980	2694	Gojira			
6984	Veil Of Illusions	m.0103vpr	234987	7600	Scar Symmetry			
6989	Diskobox	m.0lvnfx	235160	2596	Beck	Male	1970-07-08	Los Angeles
6996	What's Eatin' You	m.0dz9dms	235335	363	Airbourne			
7008	The Most Truth	m.01cpqqb	236668	6205	Hatebreed			
7014	Two Skins	m.0m03vx	236734	13586	SOiL			
7021	Bit 35	m.013z0p8	237222	23478	Broadcast			
7026	Slave To The Parasites	m.0v6nbr	237295	7644	Hypocrisy			
7028	7 Days to the Wolves	m.0dm701z	237341	1339	Nightwish			
7030	Staystrong	m.015pl_8	237426	20895	Soulfly			
7031	Mind Over All	m.01cpqp0	237427	6205	Hatebreed			
7041	"Mutiny	 I Promise You"	m.0dwvr54	238044	32793	The New Pornographers			
7042	Tear Down The Walls (Intro)	m.01cmvjq	238220	33	Arch Enemy			
7045	Nonhuman Era	m.0f198k4	238508	7600	Scar Symmetry			
7065	Soulfly IV	m.0vwrs8	239810	20895	Soulfly			
7074	"Colder Than My Heart	 If You Can Imagine"	m.0f4pp93	241030	6872	A Day to Remember			
7076	Fast Forward to 2012	m.0f1k4hs	241033	6872	A Day to Remember			
7089	Lore Of The Arcane	m.0nnfn8	244259	198	Hammerfall			
7090	Be Good to Them Always	m.01095_d	244403	12984	The Books			
7095	The Axe Shall Fall	m.0f2hy36	244985	32732	DevilDriver			
7110	Holly (Would You Turn Me On?)	m.0dxjrmh	245664	10004	All Time Low			
7111	Distance Is Darkness	m.0r0hvl	245851	8890	As I Lay Dying			
7114	Advanced Falconry	m.0yt4y8f	246163	34751	Mutual Benefit			
7115	BEAUTIFULUNIVERSEMASTERCHAMPION	m.0nlvqdz	246183	17444	And So I Watch You From Afar			
7121	Dead Oaks	m.0sl7kvm	246673	18222	"Now	 Now"			
7130	You Made Me Want to be a Saint	m.0nn4r8q	247376	13037	The Wonder Years			
7132	Thrown Right at Me	m.0g023d8	247452	15003	The Tallest Man on Earth			
7136	Crush the Industry	m.0qjnymc	247765	96	Dethklok			
7145	Plenty of Girls in the Sea	m.0w8p3zf	248247	2590	MGMT			
7146	"I Love You Too	 Death"	m.0wz9ssg	248248	2590	MGMT			
7155	Fancy Claps	m.013v767	248360	2428	Wolf Parade			
7157	This Red Book	m.011kz2y	248429	4629	Pinback			
7163	Leaves In The River	m.0nnkv0q	248778	20096	Sea Wolf			
7170	Leading Me Now	m.0jxxgl1	249042	15003	The Tallest Man on Earth			
7175	Cali in a Cup	m.0rhgdt8	249246	17002	Woods			
7176	Bend Beyond	m.0qfw2p7	249247	17002	Woods			
7177	Flannel Is The Color Of My Energy	m.0nngx7z	249343	13286	Four Year Strong			
7178	Creep In a T-Shirt	m.0srb0_c	249384	3670	Portugal. The Man			
7184	Umbrellahead	m.0dz4y0d	249563	9478	Mystery Jets			
7186	The Body in Rainfall	m.0vc76v_	249748	23831	Wild Nothing	Male	2000-01-01	Blacksburg
7190	Boy From The Sun	m.0nnxzs_	249836	35436	NIVA			
7204	Onset (Escapism)	m.0nldw5b	250737	35540	Kuedo			
7207	Relention	m.0msytm	250790	6395	Katatonia			
7208	Don't Fuck With My Money	m.0shnnjd	250890	35494	Penguin Prison			
7210	Osaka Loop Line	m.0d_ncts	250960	35370	Discovery			
7221	Hold on When You Get Love and Let Go When You Give It	m.0q9fjtr	251278	4603	Stars			
7224	Through the Grass	m.0qhb0qy	251322	23831	Wild Nothing	Male	2000-01-01	Blacksburg
7226	Disappear Always	m.0qd9y4g	251356	23831	Wild Nothing	Male	2000-01-01	Blacksburg
7227	Sweet Talk 101	m.01cc80d	251431	13787	Cute Is What We Aim For			
7228	Sweat the Battle Before the Battle Sweats You	m.01cc7_z	251432	13787	Cute Is What We Aim For			
7230	Lyrical Lies	m.01cc811	251436	13787	Cute Is What We Aim For			
7231	"I Put The ""Metro"" In Metronome"	m.01cc80v	251437	13787	Cute Is What We Aim For			
7233	A Single Moment of Sincerity	m.0nm713t	251498	8988	Asking Alexandria			
7235	Ensnare the Sun	m.0nnmnwz	251524	8891	Trivium			
7237	Dead Cruiser	m.0dtmg21	251717	2481	Kavinsky	Male	1975-07-31	Paris
7242	Heart: Attack	m.0np0skl	251790	16097	Neon Indian			
7243	Let's Move On Together	m.0fsdbfn	251868	2545	Blackbird Blackbird			
7247	Baltimore Blues No. 1	m.0dvkq08	251907	27458	Deer Tick			
7250	And She Would Darken the Memory	m.0nlt2xh	251925	16982	The Twilight Sad			
7251	My Friend Marcus	m.0d_rd4q	251929	16859	Manchester Orchestra			
7259	This Is the House That Doubt Built	m.0fwh7q0	252261	6872	A Day to Remember			
7260	"Frank	 AB"	m.0f2szs0	252303	17007	The Rural Alberta Advantage			
7267	Lights Bring Salvation	m.0gf37bt	252478	15192	Emmure			
7276	Four Night Rider	m.0f2szn1	252691	17007	The Rural Alberta Advantage			
7283	Tissue Shoulders	m.0dr7m6y	252850	9910	The Maccabees			
7293	Fine for Now	m.0f3h47n	252991	2768	Grizzly Bear			
7295	The Center Of The World	m.0ypp87	253003	2937	Bright Eyes			
7298	Life 2: The Unhappy Ending	m.0dpg9jf	253034	4603	Stars			
7300	The Ghost of Genova Heights	m.0dxgyht	253174	4603	Stars			
7301	Leaky Breaks	m.0nkzg86	253182	16859	Manchester Orchestra			
7314	"Man and Wife	 the Latter (Damaged Goods)"	m.0_mb86	253656	4641	Desaparecidos			
7316	Just Watch the Fireworks	m.0m03j5	253670	4250	Jimmy Eat World			
7320	Is There a Ghost	m.0f4q28c	253910	543	Band of Horses			
7329	Pin Your Wings	m.016nz0p	254265	35759	Copeland			
7330	The Beginning After the End	m.0f8gply	254268	4603	Stars			
7331	"If Not	 for Ourselves"	m.0fr285r	254307	10023	"Woe	 Is Me"			
7336	Your New Aesthetic	m.0m03gw	254475	4250	Jimmy Eat World			
7339	The Yellow Ones	m.0xqf2m	254516	4629	Pinback			
7350	I Love That Man	m.0143wl1	254644	16889	Devendra Banhart	Male	1981-05-30	Houston
7351	Stoner Hate	m.0nlc98m	254702	3024	Scars on Broadway			
7353	Classic Cars	m.0dtvgy7	254846	2937	Bright Eyes			
7356	Show 'Em the Ropes	m.0f312bc	254889	6872	A Day to Remember			
7357	Your English Is Good	m.0dnxzzl	254913	20790	Tokyo Police Club			
7358	Drops In The River	m.0dmhznn	254932	16900	Fleet Foxes			
7359	Price Of Gasoline	m.0dq455t	254952	2478	Bloc Party			
7366	Witchcult Today	m.0dy4mlb	255310	1130	Electric Wizard			
7369	Torquemada '71	m.0dy4mkd	255335	1130	Electric Wizard			
7373	Bedroom Talk	m.012kcb3	255561	10515	The Starting Line			
7378	Lightning to the Nations	m.0_sywn	255860	124	Diamond Head			
7390	As Long As It's Not About Love	m.0m9ky4	256263	92	Dio	Male	1988-05-31	Amsterdam
7395	Deserving?	m.0nljfws	256556	475	Serj Tankian	Male	1967-08-21	Lebanon
7401	Touched Something's Hollow	m.0dpkmwt	256746	4719	of Montreal			
7419	UK Jamaican	m.0fr8m8v	257533	3027	Tricky	Male	1968-01-27	Bristol
7436	"Call It Fate	 Call It Karma"	m.0skm5lx	258015	1705	The Strokes			
7446	Neptune Towers	m.0rjv8_	258269	6183	Darkthrone			
7457	Ne Me Laisse Pas L'Aimer	m.011txkx	258911	36447	Brigitte Bardot	Female	1934-09-28	15th arrondissement of Paris
7458	Kuin ikuinen	m.0w7ng_	258922	7014	Moonsorrow			
7462	To the Wall	m.0mqyq5	259046	421	Sepultura			
7465	Before We Run	m.0rv505_	259115	2638	Yo La Tengo			
7476	"Holy Holy	 etc."	m.0_gk1s	259416	3059	Sufjan Stevens	Male	1975-07-01	Detroit
7477	It’s Christmas! Let’s Be Glad!	m.0_gk1k	259417	3059	Sufjan Stevens	Male	1975-07-01	Detroit
7483	Ethica Odini	m.0fs28fg	259876	34	Enslaved			
7484	Embrace the World	m.0qddyx	259897	2694	Gojira			
7490	Sipping On The Sweet Nectar	m.0dn0yqv	260253	18340	Jens Lekman	Male	1981-02-06	Gothenburg
7493	We are your Enemy	m.01bf_9z	260495	15810	Dying Fetus			
7495	My own strange path	m.0dsn37k	260614	1696	M83			
7499	These Exiled Years	m.0llnrc	260878	6067	Flogging Molly			
7504	Silvia (Robotberget Remix)	m.0nl3d5_	261171	4834	Miike Snow			
7508	Not Just Money	m.0k208j4	261284	3311	Frank Ocean	Male	1987-10-28	Long Beach
7516	The Black Winged Horde	m.0l5f42	261539	8008	Dark Funeral			
7522	The Night and the Silent Water	m.0n84gd	262279	71	Opeth			
7525	Id Engager	m.0f81_8m	262644	4719	of Montreal			
7526	Death Is Not a Parallel Move	m.0sl029k	262647	4719	of Montreal			
7527	The Repudiated Immortals	m.01d_r55	262691	4719	of Montreal			
7529	Vegan in Furs	m.019f385	262822	4719	of Montreal			
7532	Fade Into Darkness - Vocal Radio Mix	m.0rgp_bl	263328	9511	Avicii	Male	1989-09-08	Stockholm
7533	Face to Face (Cosmo Vitelli remix)	m.0sjz0s	263333	320	Daft Punk			
7535	Halfway to Crazy	m.0ly5gz	263838	1711	The Jesus and Mary Chain			
7542	Slight Figure Of Speech	m.0g7vhpy	264306	36197	The Avett Brothers			
7551	Feather in a Baseball Cap	m.0d_9m8f	266297	2555	Architecture in Helsinki			
7573	Epidemic of Hate	m.0mv2n7	268108	15810	Dying Fetus			
7584	On the Mountain of Goats	m.0_fbln	268703	12452	Windir			
7586	Triumph And Loss	m.0dvtv2d	268744	7546	Noumena			
7587	Alsvartr (The Oath)	m.0mzsh9	268782	9028	Emperor			
7588	Another Song About the Weekend (Acoustic)	m.0fs98x0	268806	6872	A Day to Remember			
7609	Of Darkness and Light	m.0yfqvv	271797	5307	Norther			
7618	Can You Give It	m.0f0gzxf	272347	9910	The Maccabees			
7621	In The Cold Winds Of Nowhere	m.0p38hh	272507	6349	Dissection			
7625	Eaten from Inside	m.010lnrd	272545	6122	Cannibal Corpse			
7627	Still Day Beneath the Sun	m.0ps4p0	272602	71	Opeth			
7643	Such a Lovely Thing	m.0zpwzl	273791	35433	DeVotchKa			
7653	All the Man That I Need	m.0mk0kn	274812	2112	Whitney Houston	Female	1963-08-09	Newark
7657	The Wind of Mayhem	m.0mz34l	275254	2554	Bathory			
7659	Solamente Por Pensar	m.01011cj	275430	32216	Ska-P			
7661	Paramilitar	m.0yg4q0	275583	32216	Ska-P			
7666	Escape Wavefold	m.0nl69vg	275798	3153	The Chemical Brothers			
7670	The Living Doorway	m.0dtnjjw	275920	38689	Decrepit Birth			
7672	Theatre Of Pain (Classic Version)	m.0ywf1k	276168	384	Blind Guardian			
7690	Wisdom Of The Dead	m.0dpk9v8	276891	6183	Darkthrone			
7692	Atrum Regina	m.0dng4kd	277099	8008	Dark Funeral			
7696	Full of Hell	m.013rjwm	277162	6669	Entombed			
7700	Forced Into Possession	m.0x96383	277277	26912	Black Breath			
7701	As a Garment	m.0f7tcxs	277305	2708	Marduk			
7702	Chorus of cracking necks	m.0dqs81l	277306	2708	Marduk			
7706	You (Ha Ha Ha)	m.0sl5f01	277480	1994	Charli XCX	Female	1992-08-02	Cambridge
7708	Blank Look About Face	m.0rh1cvb	277576	6290	Napalm Death			
7710	Run for the Night (live)	m.0mdgtw	277585	384	Blind Guardian			
7718	Capital Radio One	m.0mxkk1	278085	329	The Clash			
7727	Infinite Shapes	m.010v7c72	278289	8450	Cynic			
7728	True Hallucination Speak	m.010rm8_1	278292	8450	Cynic			
7738	Uncle Ace	m.011d5qth	278713	10186	Blood Orange			
7749	Humana Inspired to Nightmare	m.0s4t30	278945	6779	Cradle of Filth			
7754	Voices From Avignon	m.0dp9bw_	279107	2708	Marduk			
7755	1651	m.0dp9bwx	279110	2708	Marduk			
7758	The Funeral Seemed To Be Endless	m.0s5xjl	279154	2708	Marduk			
7760	Electro-Violence	m.0q49sf	279220	422	Overkill			
7761	Gardens of the Sinner	m.01137zm	279240	111	Gamma Ray			
7763	Bloodfrozen	m.0l5drd	279275	8008	Dark Funeral			
7766	Visions from the Dark Side	m.0lcn3x	279744	9876	Morbid Angel			
7771	Procession to Golgatha	m.0m2jpw	279867	839	Sodom			
7775	Silence When You Speak to Me	m.0y8_3zc	280261	365	Motörhead			
7781	The Old Ghost in the Well	m.0dzsc_8	280420	8990	ColdWorld			
7782	This Empty Life	m.0dtqclg	280424	8990	ColdWorld			
7784	The Egoism	m.0nm2by8	280483	38997	Fleshgod Apocalypse			
7787	My Stigmas Bleeding Black	m.0f2x998	280508	9315	Behexen			
7788	And All Believers Shall Be Damned	m.0f2x98_	280509	9315	Behexen			
7789	Demonic Fleshtemple	m.0dnkr6n	280513	9315	Behexen			
7790	Born in the Serpent of the Abyss	m.0f2x95h	280514	9315	Behexen			
7792	Dragons of Time	m.0vym3k	280540	8139	Summoning			
7799	Kill as One	m.0nbv52	280877	33195	Death Angel			
7802	Dying Victims	m.0v6p6r	280925	38	Kreator			
7808	Old Fangs	m.0fsfyb_	281317	16983	Black Mountain			
7809	Carnage in the Temple of the Damned	m.0vbjbw	281318	6283	Deicide			
7812	Insomnia For Months	m.0dncvbq	281396	19437	Kylesa			
7814	Ready For Drowning	m.0m0f6c	281404	2585	Manic Street Preachers			
7827	Sad Fuzz	m.0fy6jp_	281705	23912	Ty Segall	Male	1987-06-08	Laguna Beach
7830	Face in the Sky	m.0mwzqm	281791	432	Testament			
7838	Nature's Predators	m.0dncvdp	282249	19437	Kylesa			
7843	The Shreds of Sanity	m.0lcnmw	282424	17815	Bolt Thrower			
7846	Prophet of Hatred	m.0n91zz	282459	17815	Bolt Thrower			
7848	Celestial Sanctuary	m.0rdvvv	282482	17815	Bolt Thrower			
7849	The Ivth Crusade	m.0rdvt2	282496	17815	Bolt Thrower			
7850	Forever Fallen	m.01dj4sg	282499	17815	Bolt Thrower			
7853	When Glory Beckons	m.01dj4rc	282504	17815	Bolt Thrower			
7857	In the Fog: I	m.0gd88kq	282561	11984	Tim Hecker	Male	1974-01-01	Vancouver
7866	Burn My Coffin	m.0vw30t	282793	2708	Marduk			
7868	Bible Basher	m.0vbjgl	283000	6283	Deicide			
7874	Mental Hemorrhage	m.0dp671z	283439	17404	Suffocation			
7889	Possessed (By Satan)	m.0w09qp	283801	8520	Gorgoroth			
7896	Modern Iconoclasts	m.0qtsh2	284187	383	Behemoth			
7901	Arcade Robot	m.0dv843r	284392	6195	Boys Noize	Male	1982-08-22	Hamburg
7910	Don't Deny Your Heart	m.0jygmtn	284715	4692	Hot Chip			
7911	The Ballad of Leonard and Charles	m.0rgmwvb	284761	60	Exodus	Male	1984-06-08	Kampala
7926	Hang on Little Tomato	m.0186sr9	285376	16619	Pink Martini			
7932	Beyond the Cemetery	m.011pt6m	285809	6122	Cannibal Corpse			
7941	Enchanted by the Moon	m.0tqf32h	286541	6766	Amorphis			
7970	An Elegy of Icaros	m.0q2dy_	287747	9028	Emperor			
7983	My Love (feat. T.I.)	m.0dzj113	288307	14596	Justin Timberlake	Male	1981-01-31	Memphis
7989	Locking Up the Sun	m.019zbfk	288572	6795	Poets of the Fall			
8009	07:46	m.0nn45nd	289715	36180	Danger	Male	1984-03-21	Saint-Chamond
8010	Rue Des Cascades	m.0pl_h7	289844	405	Yann Tiersen	Male	1970-06-23	Brest
8026	And If My Heart Should Somehow Stop	m.0fzn7vd	290663	5986	James Vincent McMorrow	Male	1983-01-14	Dublin
8032	The Winter From Her Leaving	m.0_j42jk	290924	13852	William Fitzsimmons	Male	1978-01-01	Pittsburgh
8036	Lay Your World on Me	m.0dsh043	291052	37	Ozzy Osbourne	Male	1948-12-03	Marston Green
8038	The Tide Pulls From the Moon	m.0nlvlhz	291106	13852	William Fitzsimmons	Male	1978-01-01	Pittsburgh
8056	Slow Peels	m.0fyx40x	292183	30154	Com Truise	Male	2000-01-01	Madison County
8077	Kiro TV	m.0myzl7	293091	147	Sneaker Pimps			
8114	So Like a Rose	m.0ly30n	294416	548	Garbage			
8120	If We're in Love	m.012l9vv	294757	16281	Róisín Murphy	Female	1973-07-05	Arklow
8122	Night of the Dancing Flame	m.012l9tz	294760	16281	Róisín Murphy	Female	1973-07-05	Arklow
8124	Song to Bobby	m.0dtlspb	294847	240	Cat Power	Female	1972-01-21	Atlanta
8127	Revisionist Past	m.0q87qs2	294910	15810	Dying Fetus			
8128	Requiem In Si Minore	m.0dq02s2	295013	38997	Fleshgod Apocalypse			
8138	Incontrovertible Doctrines	m.0fwv7fm	295177	41230	Hour of Penance			
8142	At the Guillotine	m.0dq02td	295275	38997	Fleshgod Apocalypse			
8146	The Day Before the Day	m.0rf05p8	295562	3091	Dido	Female	1971-12-25	Kensington
8151	401 Kill	m.0164bgy	295661	438	Rise Against			
8152	A Shrine to Madness	m.0nl73wc	295782	7050	The Black Dahlia Murder			
8154	I Will Be Found (Lost At Sea)	m.0wj7n_l	295902	2824	John Mayer	Male	1977-10-16	Bridgeport
8156	In Honour of Reason	m.0dq02rx	295918	38997	Fleshgod Apocalypse			
8160	Seasons of Your Day	m.0wzfvm9	296190	3782	Mazzy Star			
8169	Every Night I Say a Prayer	m.0sqllbw	296804	9507	Little Boots	Female	1984-05-04	Blackpool
8170	Difference (Voices)	m.0qhzg4m	296920	18373	Grouper	Female	1980-07-15	West Marin
8171	Cloud in Places	m.0shkp29	296923	18373	Grouper	Female	1980-07-15	West Marin
8178	15 Ghosts II	m.0drddgx	297470	289	Nine Inch Nails			
8179	13 Ghosts II	m.0drddl3	297472	289	Nine Inch Nails			
8180	12 Ghosts II	m.0drddm1	297473	289	Nine Inch Nails			
8187	Pinch Roller (Interlude)	m.0frpj4c	297936	4035	Kasabian			
8196	Born as Ghosts	m.0mlmwc	298636	29	Rage Against the Machine			
8205	Southern Belles In London Sing	m.0xj0pv	299197	16328	The Faint			
8219	The Slow Descent Into Alcoholism	m.0m6dl1	299628	32793	The New Pornographers			
8225	Forces At Work	m.0qffwv	299849	18294	The Feelies			
8228	Eyelid's Mouth	m.0n9wbym	300124	507	Soundgarden			
8229	Worse Dreams	m.0n9w3y6	300125	507	Soundgarden			
8231	A Thousand Days Before	m.0n9w2p0	300132	507	Soundgarden			
8244	The Greatest Light Is the Greatest Shade	m.0dsh933	300657	4187	The Joy Formidable			
8249	Japanese to English	m.0f8y1zf	300899	2784	Red House Painters			
8258	Let's Shake Some Dust	m.0sgcqk_	301753	2822	Volbeat			
8261	You Carried Us (Share With Me The Sun)	m.0rf0m9p	302259	3670	Portugal. The Man			
8262	Music For A Forgotten Future (The Singing Mountain)	m.0frlh3t	302464	1871	Mogwai			
8263	How to Be a Werewolf	m.0frlh43	302465	1871	Mogwai			
8264	Letters to the Metro	m.0frlh3q	302466	1871	Mogwai			
8267	A.M. War	m.0wm5y04	302662	17352	Karnivool			
8286	Your Skull Is Red	m.01270cr	303867	7286	Team Sleep			
8292	Conditions of My Parole	m.0vy608q	304498	16258	Puscifer			
8293	Rats!Rats!Rats!	m.01f4s2v	304503	362	Deftones			
8302	Fear is the Weakness	m.0nlx39q	305063	171	In Flames			
8308	"Gone	 Still"	m.019598s	305222	289	Nine Inch Nails			
8311	Big Bird in a Small Cage	m.0fhc456	305287	28045	Patrick Watson	Male	1979-01-01	Montreal
8317	An Olive Grove Facing The Sea	m.01dyd4d	305889	1700	Snow Patrol			
8318	Draw the Stars	m.0nlvb_n	305936	18869	Andreya Triana	Female	1953-01-01	London
8322	Jewel Of The Summertime	m.01cnddj	306590	2073	Audioslave			
8326	Not Miserable	m.0frx83t	306714	4114	Frightened Rabbit			
8327	Footshooter	m.0fwfxxt	306715	4114	Frightened Rabbit			
8328	Skip the Youth	m.0f_gcyn	306717	4114	Frightened Rabbit			
8335	Dusty Nothing	m.0qsqpc	307338	10877	Dead Meadow			
8337	We Can't Be Beat	m.0q6znk0	307374	8879	The Walkmen			
8339	It Was Whatever	m.0nky9kp	307384	27188	Shlohmo	Male	2000-01-01	Los Angeles
8340	They Done Wrong / We Done Wrong	m.0f0x7pq	307457	20029	White Rabbits			
8342	Spitfire (Kill the Noise Remix)	m.0__nbt_	307504	15417	Porter Robinson	Male	1992-07-15	Atlanta
8345	Let Me Be Him	m.0jygmst	307516	4692	Hot Chip			
